Datetime,Latitude,Longitude,WindSpeed Ave (m/s),WindDir Ave (degrees),AirTemp Ave (C),RelHum Ave (%),AtmPress Ave (hPa),GlobalRad Ave (W/m2)
2025-01-04 05:00:00,1.3054725,103.7730639,0.3147790623166746,316.0522824135745,26.394333333333336,88.99666666666667,1007.0883333333334,
2025-01-04 06:00:00,1.3054725,103.7730639,0.0761463592594522,340.5101033218364,26.417,88.69666666666667,1007.405,
2025-01-04 07:00:00,1.3054725,103.7730639,0.0438209488299197,101.41645507624207,26.51833333333333,88.22,1008.1816666666668,
2025-01-04 08:00:00,1.3054725,103.7730639,0.1145051903798028,140.75012869014506,27.1875,85.845,1008.8383333333334,
2025-01-04 09:00:00,1.3054725,103.7730639,0.1042191621980081,203.93071870537395,28.45283333333333,81.53500000000001,1009.755,
2025-01-04 10:00:00,1.3054725,103.7730639,0.2660111980400421,160.37253458651162,29.656,76.71166666666666,1010.03,
2025-01-04 11:00:00,1.3054725,103.7730639,0.4099405802076958,162.78157929417966,30.865166666666667,71.55666666666666,1009.6966666666666,
2025-01-04 12:00:00,1.3054725,103.7730639,0.1394954341328671,182.97779365917623,32.9335,64.58,1009.115,
2025-01-04 13:00:00,1.3054725,103.7730639,0.1557210538184645,242.35391695384524,33.19716666666667,64.895,1008.5683333333332,
2025-01-04 14:00:00,1.3054725,103.7730639,0.1816838551487999,181.7732566436409,33.74283333333333,61.318333333333335,1007.6766666666666,
2025-01-04 15:00:00,1.3054725,103.7730639,0.1304800500224847,279.6746351215849,33.342333333333336,61.27,1006.635,
2025-01-04 16:00:00,1.3054725,103.7730639,0.1576651683079988,200.8825563433283,32.713,62.04333333333333,1006.1716666666669,
2025-01-04 17:00:00,1.3054725,103.7730639,0.3020736948964527,288.6316243611094,31.684666666666665,66.16666666666667,1006.3033333333334,
2025-01-04 18:00:00,1.3054725,103.7730639,0.291641944898738,279.1111403520765,30.894333333333336,67.925,1006.9433333333332,
2025-01-04 19:00:00,1.3054725,103.7730639,0.3714936583994992,296.6801317196431,29.55783333333333,72.04833333333333,1007.85,
2025-01-04 20:00:00,1.3054725,103.7730639,0.4586817884968495,304.8676256880441,28.87783333333333,75.70166666666667,1008.4633333333334,
2025-01-04 21:00:00,1.3054725,103.7730639,0.4667604090465219,297.97800780406044,28.389666666666667,78.23,1009.2166666666668,
2025-01-04 22:00:00,1.3054725,103.7730639,0.4912955907143083,299.37553304491627,28.028666666666663,79.77333333333333,1009.91,
2025-01-04 23:00:00,1.3054725,103.7730639,0.2733446005303082,295.5051064040655,27.827,80.865,1010.1733333333334,
2025-01-05 00:00:00,1.3054725,103.7730639,0.2438808430110011,303.1927604808953,27.681,81.805,1009.8716666666668,
2025-01-05 01:00:00,1.3054725,103.7730639,0.349915105941745,307.8840735200557,27.381,82.97333333333333,1009.27,
2025-01-05 02:00:00,1.3054725,103.7730639,0.2625650455213632,316.38236848413203,27.239833333333333,83.43833333333333,1008.5533333333332,
2025-01-05 03:00:00,1.3054725,103.7730639,0.4391193934511656,306.70557864576136,26.934833333333334,84.675,1008.04,
2025-01-05 04:00:00,1.3054725,103.7730639,0.3762552421822729,298.6284706930798,26.789166666666667,85.56333333333333,1007.8633333333332,
2025-01-05 05:00:00,1.3054725,103.7730639,0.2275463049772013,292.02882022638755,26.78533333333333,85.59333333333333,1008.0233333333332,
2025-01-05 06:00:00,1.3054725,103.7730639,0.3422041367829264,309.0664080637966,26.66933333333333,86.17333333333333,1008.4633333333334,
2025-01-05 07:00:00,1.3054725,103.7730639,0.291947647535238,305.6021695703194,26.550166666666662,86.63833333333334,1009.0016666666668,
2025-01-05 08:00:00,1.3054725,103.7730639,0.2219484816182214,305.4947094999428,27.301166666666667,84.05666666666666,1009.6666666666666,
2025-01-05 09:00:00,1.3054725,103.7730639,0.1599433634879023,202.535239280912,28.463833333333334,79.42833333333333,1010.1166666666668,
2025-01-05 10:00:00,1.3054725,103.7730639,0.1964454552599308,171.2707036459784,30.2005,74.61333333333333,1010.33,
2025-01-05 11:00:00,1.3054725,103.7730639,0.453352019177036,153.04855561298655,32.194,67.99499999999999,1009.8616666666666,
2025-01-05 12:00:00,1.3054725,103.7730639,0.4437589865699033,159.0127173761664,33.1655,62.83833333333334,1008.9433333333332,
2025-01-05 13:00:00,1.3054725,103.7730639,0.6514551275168563,148.16420323799844,33.48266666666667,61.53,1008.02,
2025-01-05 14:00:00,1.3054725,103.7730639,0.5237793878068867,152.99142528879872,34.000166666666665,59.21,1007.0316666666666,
2025-01-05 15:00:00,1.3054725,103.7730639,0.3469398284368158,165.538335431306,34.35566666666667,59.10166666666667,1005.99,
2025-01-05 16:00:00,1.3054725,103.7730639,0.3895371386904993,183.4514550942125,30.82133333333333,74.49666666666667,1005.6766666666666,
2025-01-05 17:00:00,1.3054725,103.7730639,0.2236777477173947,242.6474279115014,27.355166666666666,88.11,1006.09,
2025-01-05 18:00:00,1.3054725,103.7730639,0.564786760357743,312.3700735805773,27.62183333333333,85.14,1006.5933333333334,
2025-01-05 19:00:00,1.3054725,103.7730639,0.4785868138708941,318.7725153911326,27.60216666666667,82.75666666666666,1007.4516666666666,
2025-01-05 20:00:00,1.3054725,103.7730639,0.3550721906816807,322.16058229626844,27.59083333333333,83.03666666666666,1008.28,
2025-01-05 21:00:00,1.3054725,103.7730639,0.5037566591805932,315.2678814598444,27.486833333333333,81.775,1009.515,
2025-01-05 22:00:00,1.3054725,103.7730639,0.4867837179214538,311.5455173530651,27.35933333333333,82.18833333333333,1010.11,
2025-01-05 23:00:00,1.3054725,103.7730639,0.4485506827767251,302.3754751355588,27.3015,82.95333333333333,1009.82,
2025-01-06 00:00:00,1.3054725,103.7730639,0.5864767370130842,309.25102619706433,27.09333333333333,83.76166666666667,1009.295,
2025-01-06 01:00:00,1.3054725,103.7730639,0.6710068068246585,304.019960745929,26.99533333333333,83.64333333333335,1009.005,
2025-01-06 02:00:00,1.3054725,103.7730639,0.4933615387550064,312.46287622450313,26.98933333333333,83.36166666666666,1008.3683333333332,
2025-01-06 03:00:00,1.3054725,103.7730639,0.4553246465023524,303.1067659689936,26.94516666666667,83.64333333333335,1007.715,
2025-01-06 04:00:00,1.3054725,103.7730639,0.578832581393512,302.15707179542,26.86733333333333,83.8,1007.2533333333332,
2025-01-06 05:00:00,1.3054725,103.7730639,0.4338770706101709,304.97955326870493,26.802,84.11333333333333,1007.5683333333332,
2025-01-06 06:00:00,1.3054725,103.7730639,0.5999172666489001,307.6472456109227,26.636000000000003,85.13666666666667,1008.1933333333332,
2025-01-06 07:00:00,1.3054725,103.7730639,0.4296076361454501,299.33313671429687,26.697166666666664,85.61333333333333,1008.515,
2025-01-06 08:00:00,1.3054725,103.7730639,0.5814773164394964,305.8002311662931,27.2535,84.46000000000001,1009.2616666666668,
2025-01-06 09:00:00,1.3054725,103.7730639,0.5532739650646867,295.38653187918754,28.39133333333333,80.975,1010.1766666666666,
2025-01-06 10:00:00,1.3054725,103.7730639,0.1348391145007452,271.4329163608878,29.9095,75.92833333333333,1010.5,
2025-01-06 11:00:00,1.3054725,103.7730639,0.339843325228769,286.26727784985763,31.285166666666665,71.13833333333334,1010.145,
2025-01-06 12:00:00,1.3054725,103.7730639,0.4108175373249861,294.13835945425205,32.70483333333333,66.93166666666667,1009.3283333333331,
2025-01-06 13:00:00,1.3054725,103.7730639,0.5156234907897534,296.84332194043753,33.907333333333334,60.781666666666666,1008.6133333333332,
